id;title;redirect_id;redirect_title;wikibase_item;pageviews;extracts;thumbnail;link;msg_erreur1;P31;P361;P279;P8225;P106;site_officiel;msg_erreur2;balise_mere
9516551;(10715) Nagler;0;null;Q3596900;2;(10715) Nagler est un astéroïde de la ceinture principale, découvert le 11 septembre 1983 à Anderson Mesa par Brian A. Skiff.;null;https://fr.wikipedia.org/wiki/(10715)_Nagler;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520974;(10716) Olivermorton;0;(10716)_1983_WQ;Q3596899;3;(10716) Olivermorton est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10716)_Olivermorton;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520974;(10716) Olivermorton;0;null;Q3596899;3;(10716) Olivermorton est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10716)_Olivermorton;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520975;(10717) Dickwalker;0;(10717)_1983_XC;Q2636170;2;(10717) Dickwalker est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10717)_Dickwalker;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520975;(10717) Dickwalker;0;null;Q2636170;2;(10717) Dickwalker est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10717)_Dickwalker;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9512582;(10718) Samus';0;(10718)_Samus;Q3596902;6;(10718) Samus' est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10718)_Samus%27;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9512582;(10718) Samus';0;null;Q3596902;6;(10718) Samus' est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10718)_Samus%27;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520978;(10719) Andamar;0;(10719)_1985_TW;Q3596901;2;(10719) Andamar est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10719)_Andamar;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520978;(10719) Andamar;0;null;Q3596901;2;(10719) Andamar est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10719)_Andamar;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
7072596;(1072) Malva;0;null;Q132920;5;(1072) Malva est un astéroïde de la ceinture principale découvert par Karl Reinmuth le 4 octobre 1926 à Heidelberg. Sa désignation provisoire est 1926 TA. Il tire son nom du genre de plantes à fleurs les mauves.;null;https://fr.wikipedia.org/wiki/(1072)_Malva;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9525893;(10720) Danzl;0;null;Q132923;3;(10720) Danzl est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10720)_Danzl;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9519936;(10721) Tuterov;0;null;Q3596903;2;(10721) Tuterov est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10721)_Tuterov;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522487;(10722) Monari;0;null;Q3596904;2;(10722) Monari est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10722)_Monari;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9553981;(107223) Ripero;0;null;Q3596898;5;(107223) Ripero est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(107223)_Ripero;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890677;(10723) 1986 TH;0;null;Q18882075;2;(10723) 1986 TH est un astéroïde de la ceinture principale d'astéroïdes de 2,690 km de diamètre découvert en 1986.;null;https://fr.wikipedia.org/wiki/(10723)_1986_TH;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520979;(10724) Carolraymond;0;(10724)_1986_VR5;Q17379742;3;(10724) Carolraymond est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10724)_Carolraymond;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520979;(10724) Carolraymond;0;null;Q17379742;3;(10724) Carolraymond est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10724)_Carolraymond;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9512934;(10725) Sukunabikona;0;null;Q2627958;12;(10725) Sukunabikona est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10725)_Sukunabikona;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9451934;(10726) Élodie;0;(10726)_Elodie;Q338210;4;(10726) Élodie, désignation internationale (10726) Elodie, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10726)_%C3%89lodie;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9451934;(10726) Élodie;0;null;Q338210;4;(10726) Élodie, désignation internationale (10726) Elodie, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10726)_%C3%89lodie;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9512935;(10727) Akitsushima;0;null;Q3596906;2;(10727) Akitsushima est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10727)_Akitsushima;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9546120;(10728) Vladimirfock;0;null;Q2713661;2;(10728) Vladimirfock est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10728)_Vladimirfock;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9513397;(10729) Tsvetkova;0;null;Q3596907;1;(10729) Tsvetkova est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10729)_Tsvetkova;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
5803231;(1073) Gellivara;0;null;Q132926;5;(1073) Gellivara est un astéroïde de la ceinture principale découvert le 14 septembre 1923 par l'astronome autrichien Johann Palisa. Son nom provient de la ville suédoise Gällivare.<p>Sa désignation provisoire était 1923 OW.;null;https://fr.wikipedia.org/wiki/(1073)_Gellivara;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520980;(10730) White;0;(10730)_1987_SU;Q3596905;2;(10730) White est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10730)_White;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9520980;(10730) White;0;null;Q3596905;2;(10730) White est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10730)_White;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890679;(10731) 1988 BL3;0;null;Q4540791;2;(10731) 1988 BL3 est un astéroïde de la ceinture principale d'astéroïdes de 4,585 km de diamètre découvert en 1988.;null;https://fr.wikipedia.org/wiki/(10731)_1988_BL3;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890681;(10732) 1988 BM3;0;null;Q4540792;1;(10732) 1988 BM3 est un astéroïde de la ceinture principale d'astéroïdes de 4,162 km de diamètre découvert en 1988.;null;https://fr.wikipedia.org/wiki/(10732)_1988_BM3;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9447511;(10733) Georgesand;0;null;Q1484767;3;(10733) Georgesand est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10733)_Georgesand;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9524228;(10734) Wieck;0;null;Q1484765;2;(10734) Wieck est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10734)_Wieck;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9447512;(10735) Seine;0;null;Q1083941;3;(10735) Seine est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10735)_Seine;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9524918;(10736) Marybrück;0;null;Q4540794;5;(10736) Marybrück, désignation internationale (10736) Marybruck, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10736)_Marybr%C3%BCck;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9487145;(10737) Brück;0;(10737)_Bruck;Q4540795;3;(10737) Brück est un astéroïde de la ceinture principale, de la famille de Hungaria, également aréocroiseur.;null;https://fr.wikipedia.org/wiki/(10737)_Br%C3%BCck;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9487145;(10737) Brück;0;null;Q4540795;3;(10737) Brück est un astéroïde de la ceinture principale, de la famille de Hungaria, également aréocroiseur.;null;https://fr.wikipedia.org/wiki/(10737)_Br%C3%BCck;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
10226248;(107379) Johnlogan;0;null;Q26710142;2;(107379) Johnlogan est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(107379)_Johnlogan;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9540846;(10738) Marcoaldo;0;null;Q13409272;2;(10738) Marcoaldo est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10738)_Marcoaldo;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9532916;(10739) Lowman;0;null;Q2627671;2;(10739) Lowman est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10739)_Lowman;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9552828;(107393) Bernacca;0;null;Q14384671;0;(107393) Bernacca est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(107393)_Bernacca;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
7082722;(1074) Beljawskya;0;null;Q132928;2;(1074) Beljawskya est un astéroïde de la ceinture principale découvert le 26 janvier 1925 par l'astronome russe Sergueï Beljawsky.<p>Sa désignation provisoire était 1925 BE.;null;https://fr.wikipedia.org/wiki/(1074)_Beljawskya;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522730;(10740) Fallersleben;0;null;Q3596909;2;(10740) Fallersleben est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10740)_Fallersleben;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
10796133;(10741) Valeriocarruba;0;null;Q13409281;2;(10741) Valeriocarruba est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10741)_Valeriocarruba;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890683;(10742) 1988 VK2;0;null;Q13409282;4;(10742) 1988 VK2 est un astéroïde de la ceinture principale d'astéroïdes de 4,627 km de diamètre découvert en 1988.;null;https://fr.wikipedia.org/wiki/(10742)_1988_VK2;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890685;(10743) 1988 VS2;0;null;Q13409283;2;(10743) 1988 VS2 est un astéroïde de la ceinture principale d'astéroïdes de 7,396 km de diamètre découvert en 1988.;null;https://fr.wikipedia.org/wiki/(10743)_1988_VS2;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9525032;(10744) Tsuruta;0;null;Q2709800;2;(10744) Tsuruta est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10744)_Tsuruta;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522731;(10745) Arnstadt;0;null;Q3596908;5;(10745) Arnstadt est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10745)_Arnstadt;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522732;(10746) Muhlhausen;0;null;Q2628060;3;(10746) Muhlhausen est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10746)_Muhlhausen;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522732;(10746) Muhlhausen;0;(10746)_Mühlhausen;Q2628060;3;(10746) Muhlhausen est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10746)_Muhlhausen;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522733;(10747) Köthen;0;null;Q770312;2;(10747) Kothen, désignation internationale (10747) Köthen, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10747)_K%C3%B6then;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890687;(10748) 1989 CE8;0;null;Q4540796;4;(10748) 1989 CE8 est un astéroïde de la ceinture principale d'astéroïdes de 14,124 km de diamètre découvert en 1989.;null;https://fr.wikipedia.org/wiki/(10748)_1989_CE8;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522734;(10749) Musäus;0;null;Q2641159;2;(10749) Musaus, désignation internationale (10749) Musäus, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10749)_Mus%C3%A4us;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
7086575;(1075) Helina;0;null;Q132932;5;(1075) Helina est un astéroïde de la ceinture principale découvert le 29 septembre 1926 par l'astronome russe Grigoriy Neujmin qui le nomma d'après le prénom de son fils Helij.<p>Sa désignation provisoire était 1926 SC.;null;https://fr.wikipedia.org/wiki/(1075)_Helina;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890689;(10750) 1989 PT;0;null;Q13409275;2;(10750) 1989 PT est un astéroïde de la ceinture principale d'astéroïdes de 2,939 km de diamètre découvert en 1989.;null;https://fr.wikipedia.org/wiki/(10750)_1989_PT;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890691;(10751) 1989 UV1;0;null;Q4540797;2;(10751) 1989 UV1 est un astéroïde de la ceinture principale d'astéroïdes de 10,518 km de diamètre découvert en 1989.;null;https://fr.wikipedia.org/wiki/(10751)_1989_UV1;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890693;(10752) 1989 WJ1;0;null;Q4540798;2;(10752) 1989 WJ1 est un astéroïde de la ceinture principale d'astéroïdes de 3,431 km de diamètre découvert en 1989.;null;https://fr.wikipedia.org/wiki/(10752)_1989_WJ1;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522735;(10753) van de Velde;0;null;Q3596910;6;(10753) van de Velde est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10753)_van_de_Velde;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890695;(10754) 1990 QV5;0;null;Q4540799;2;(10754) 1990 QV5 est un astéroïde de la ceinture principale d'astéroïdes découvert en 1990.;null;https://fr.wikipedia.org/wiki/(10754)_1990_QV5;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890698;(10755) 1990 RO6;0;null;Q4540800;3;(10755) 1990 RO6 est un astéroïde de la ceinture principale d'astéroïdes de 5,912 km de diamètre découvert en 1990.;null;https://fr.wikipedia.org/wiki/(10755)_1990_RO6;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890700;(10756) 1990 SJ2;0;null;Q4540801;2;(10756) 1990 SJ2 est un astéroïde de la ceinture principale d'astéroïdes de 3,851 km de diamètre découvert en 1990.;null;https://fr.wikipedia.org/wiki/(10756)_1990_SJ2;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890702;(10757) 1990 SF3;0;null;Q4540802;2;(10757) 1990 SF3 est un astéroïde de la ceinture principale d'astéroïdes de 4,515 km de diamètre découvert en 1990.;null;https://fr.wikipedia.org/wiki/(10757)_1990_SF3;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9524229;(10758) Aldoushuxley;0;null;Q13409277;2;(10758) Aldoushuxley est un astéroïde de la ceinture principale.;null;https://fr.wikipedia.org/wiki/(10758)_Aldoushuxley;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890704;(10759) 1990 SX16;0;null;Q4680553;3;(10759) 1990 SX16 est un astéroïde de la ceinture principale d'astéroïdes de 8,639 km de diamètre découvert en 1990.;null;https://fr.wikipedia.org/wiki/(10759)_1990_SX16;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6913235;(1076) Viola;0;null;Q132934;6;(1076) Viola est un astéroïde de la ceinture principale découvert le 5 octobre 1926 par l'astronome allemand Karl Reinmuth à l'observatoire du Königstuhl près de Heidelberg. Sa désignation provisoire était 1926 TE. Il tire son nom du genre de plantes à fleurs Viola.;null;https://fr.wikipedia.org/wiki/(1076)_Viola;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9533411;(10760) Ozeki;0;null;Q3596913;3;(10760) Ozeki est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10760)_Ozeki;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9523714;(10761) Lyubimets;0;null;Q3596915;3;(10761) Lyubimets est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10761)_Lyubimets;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9523582;(10762) von Laue;0;null;Q2708594;9;(10762) von Laue est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10762)_von_Laue;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9523715;(10763) Hlawka;0;null;Q2627764;4;(10763) Hlawka est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10763)_Hlawka;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9553069;(107638) Wendyfreedman;0;null;Q3596911;1;(107638) Wendyfreedman est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(107638)_Wendyfreedman;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9523583;(10764) Rübezahl;0;null;Q2627583;4;(10764) Rubezahl, désignation internationale (10764) Rübezahl, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10764)_R%C3%BCbezahl;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890706;(10765) 1990 UZ;0;null;Q4540828;5;(10765) 1990 UZ est un astéroïde de la ceinture principale d'astéroïdes de 14,480 km de diamètre découvert en 1990.;null;https://fr.wikipedia.org/wiki/(10765)_1990_UZ;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890708;(10766) 1990 UB1;0;null;Q4540827;2;(10766) 1990 UB1 est un astéroïde de la ceinture principale d'astéroïdes de 21,495 km de diamètre découvert en 1990.;null;https://fr.wikipedia.org/wiki/(10766)_1990_UB1;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9533412;(10767) Toyomasu;0;null;Q2627882;3;(10767) Toyomasu est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10767)_Toyomasu;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9408660;(10768) Sarutahiko;0;null;Q1084154;4;(10768) Sarutahiko est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10768)_Sarutahiko;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9524230;(10769) Minas Gerais;0;null;Q519002;2;(10769) Minas Gerais est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10769)_Minas_Gerais;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
6945283;(1077) Campanula;0;null;Q132938;4;(1077) Campanula est un astéroïde de la ceinture principale découvert le 6 octobre 1926 par l'astronome allemand Karl Reinmuth à l'Observatoire du Königstuhl près de Heidelberg. Sa désignation provisoire était 1926 TK. Il tire son nom du genre de plantes à fleurs Campanule.;null;https://fr.wikipedia.org/wiki/(1077)_Campanula;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9524231;(10770) Belo Horizonte;0;null;Q1183457;3;(10770) Belo Horizonte est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10770)_Belo_Horizonte;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9524232;(10771) Ouro Prêto;0;null;Q1062532;3;(10771) Ouro Prêto, désignation internationale (10771) Ouro Preto, est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10771)_Ouro_Pr%C3%AAto;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9523584;(10786) Robertmayer;0;null;Q2708627;2;(10786) Robertmayer est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10786)_Robertmayer;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890710;(10772) 1990 YM;0;null;Q4540829;3;(10772) 1990 YM est un astéroïde de la ceinture principale d'astéroïdes de 6,406 km de diamètre découvert en 1990.;null;https://fr.wikipedia.org/wiki/(10772)_1990_YM;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9524919;(10773) Jamespaton;0;null;Q4540830;2;(10773) Jamespaton est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10773)_Jamespaton;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522736;(10774) Eisenach;0;null;Q668474;2;(10774) Eisenach est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10774)_Eisenach;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9522737;(10775) Leipzig;0;null;Q2627296;8;(10775) Leipzig est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10775)_Leipzig;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
9533730;(10776) Musashitomiyo;0;null;Q2709828;3;(10776) Musashitomiyo est un astéroïde de la ceinture principale d'astéroïdes.;null;https://fr.wikipedia.org/wiki/(10776)_Musashitomiyo;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
11890712;(10777) 1991 EB5;0;null;Q4540834;2;(10777) 1991 EB5 est un astéroïde de la ceinture principale d'astéroïdes de 3,319 km de diamètre découvert en 1991.;null;https://fr.wikipedia.org/wiki/(10777)_1991_EB5;Pas de message d'erreur Wikipedia;{Q3863};{NULL};{NULL};{NULL};{NULL};null;Pas de message d'erreur Wikidata ;
